Age,Gender,Purchase_Frequency,Purchase_Amount,Product_Category,Location
26,F,6,254,Sports & Outdoors,South
21,M,7,286,Sports & Outdoors,South
34,F,11,472,Electronics,South
34,F,5,268,Home & Kitchen,West
70,M,4,55,Fashion,West
67,M,7,355,Fashion,East
65,M,3,344,Home & Kitchen,East
47,F,10,392,Fashion,East
57,F,7,246,Sports & Outdoors,South
28,M,2,62,Sports & Outdoors,North
38,F,8,157,Home & Kitchen,West
38,M,6,196,Fashion,South
35,F,3,30,Sports & Outdoors,West
72,M,3,99,Home & Kitchen,North
46,F,5,242,Sports & Outdoors,West
41,F,3,224,Home & Kitchen,West
27,F,6,378,Electronics,West
62,M,2,60,Electronics,East
34,M,8,162,Home & Kitchen,North
35,M,11,333,Electronics,South
59,F,11,125,Electronics,South
65,M,9,403,Fashion,South
37,F,7,223,Electronics,North
54,M,3,460,Fashion,West
62,M,11,348,Electronics,South
35,F,10,360,Electronics,North
34,F,4,146,Sports & Outdoors,East
26,M,10,294,Home & Kitchen,North
31,M,2,430,Electronics,East
66,F,9,375,Home & Kitchen,North
46,F,5,80,Home & Kitchen,East
48,M,2,254,Sports & Outdoors,South
21,F,10,47,Home & Kitchen,North
35,M,6,225,Home & Kitchen,East
37,M,7,136,Electronics,West
73,M,2,81,Sports & Outdoors,South
73,F,1,235,Home & Kitchen,South
64,M,7,324,Electronics,East
60,M,1,450,Sports & Outdoors,East
61,F,3,483,Electronics,North
26,F,4,453,Sports & Outdoors,East
30,F,2,293,Sports & Outdoors,East
32,M,7,421,Fashion,West
44,F,5,311,Fashion,South
32,F,1,255,Fashion,East
45,M,8,80,Home & Kitchen,East
54,M,10,204,Electronics,West
72,M,7,479,Sports & Outdoors,East
36,M,4,448,Electronics,West
43,F,2,47,Home & Kitchen,South
69,M,7,126,Fashion,South
43,F,11,247,Fashion,West
42,M,2,373,Electronics,West
43,M,6,411,Electronics,South
43,F,1,213,Sports & Outdoors,South
63,F,7,360,Electronics,West
45,F,7,328,Sports & Outdoors,North
66,M,4,368,Sports & Outdoors,South
35,M,4,14,Fashion,South
49,F,10,437,Electronics,West
70,F,5,498,Fashion,West
20,M,2,166,Sports & Outdoors,West
19,F,9,116,Fashion,North
50,F,10,237,Fashion,West
59,M,4,151,Sports & Outdoors,North
36,F,11,323,Home & Kitchen,West
34,M,9,181,Home & Kitchen,West
61,M,3,155,Electronics,North
50,M,9,16,Fashion,East
29,F,1,352,Electronics,South
66,F,7,362,Fashion,West
73,F,4,455,Electronics,East
20,F,7,310,Electronics,North
60,M,10,25,Sports & Outdoors,West
66,M,6,329,Home & Kitchen,North
72,F,4,46,Home & Kitchen,North
43,F,4,162,Home & Kitchen,North
52,F,8,274,Sports & Outdoors,East
25,F,7,192,Home & Kitchen,North
69,M,4,165,Sports & Outdoors,South
53,F,11,146,Fashion,West
70,M,6,405,Sports & Outdoors,West
71,F,6,411,Electronics,South
24,F,1,484,Electronics,West
63,F,2,99,Fashion,South
63,M,4,449,Fashion,East
53,F,6,227,Electronics,North
33,M,6,339,Home & Kitchen,East
41,M,1,195,Home & Kitchen,South
71,F,8,390,Home & Kitchen,North
18,M,2,218,Fashion,East
66,M,5,60,Electronics,North
42,M,4,297,Sports & Outdoors,North
27,F,5,97,Fashion,East
71,M,5,441,Electronics,West
33,M,10,145,Home & Kitchen,South
33,F,8,167,Home & Kitchen,East
25,F,10,291,Home & Kitchen,East
46,M,7,417,Electronics,West
56,M,9,164,Home & Kitchen,South
45,M,11,472,Electronics,East
23,M,1,229,Fashion,North
33,F,6,468,Sports & Outdoors,South
37,F,6,176,Home & Kitchen,West
33,M,2,331,Fashion,East
24,F,11,188,Fashion,North
58,M,8,338,Electronics,South
31,F,6,59,Fashion,East
60,F,11,310,Electronics,South
43,M,10,96,Electronics,North
43,M,9,42,Fashion,North
31,M,10,284,Electronics,South
24,M,5,150,Electronics,North
50,F,7,215,Electronics,North
43,F,6,233,Fashion,South
74,M,11,122,Sports & Outdoors,South
62,F,5,287,Electronics,West
37,F,6,413,Home & Kitchen,East
20,M,4,362,Fashion,West
69,M,3,14,Fashion,West
21,F,1,391,Electronics,West
43,M,1,221,Fashion,West
28,M,6,265,Home & Kitchen,East
19,F,9,343,Sports & Outdoors,South
31,F,8,484,Fashion,North
61,M,2,483,Fashion,North
47,F,9,425,Fashion,South
66,M,8,39,Electronics,South
29,M,9,356,Home & Kitchen,South
43,F,4,419,Sports & Outdoors,North
61,F,9,91,Home & Kitchen,West
50,M,2,480,Home & Kitchen,West
30,M,1,245,Fashion,West
31,M,9,353,Sports & Outdoors,East
41,F,10,397,Home & Kitchen,West
51,M,8,370,Sports & Outdoors,East
61,F,7,332,Electronics,North
43,M,8,262,Fashion,East
38,F,1,127,Electronics,South
45,M,9,436,Sports & Outdoors,South
65,F,10,39,Fashion,North
53,M,11,120,Electronics,West
57,M,9,409,Fashion,North
19,M,11,263,Electronics,South
59,M,9,208,Home & Kitchen,West
26,F,6,304,Fashion,South
40,F,4,351,Sports & Outdoors,North
32,F,2,306,Fashion,West
30,F,11,296,Sports & Outdoors,North
40,F,4,442,Electronics,South
34,M,7,406,Electronics,West
65,F,1,498,Sports & Outdoors,South
19,F,9,434,Electronics,West
37,F,3,253,Fashion,East
37,F,4,230,Electronics,East
63,M,5,165,Sports & Outdoors,South
20,M,3,392,Sports & Outdoors,North
72,M,4,245,Home & Kitchen,East
29,M,5,329,Sports & Outdoors,East
57,F,1,382,Electronics,West
19,F,9,28,Sports & Outdoors,West
53,M,10,224,Electronics,West
31,M,10,376,Electronics,South
33,F,4,123,Home & Kitchen,North
36,F,9,209,Electronics,North
51,M,4,34,Sports & Outdoors,West
61,M,1,431,Sports & Outdoors,South
63,M,5,130,Sports & Outdoors,West
23,M,9,239,Electronics,North
30,F,3,108,Sports & Outdoors,South
53,F,5,355,Fashion,West
39,F,3,12,Fashion,West
35,M,3,395,Sports & Outdoors,North
29,F,1,270,Electronics,South
69,F,2,454,Sports & Outdoors,North
71,M,2,263,Fashion,South
47,M,9,29,Electronics,South
70,M,7,213,Sports & Outdoors,West
68,M,8,303,Electronics,North
57,M,2,473,Sports & Outdoors,South
24,M,9,366,Home & Kitchen,East
49,F,3,137,Electronics,West
65,F,10,367,Fashion,North
36,F,2,301,Fashion,South
23,F,1,183,Fashion,West
37,F,9,230,Fashion,North
44,F,8,364,Sports & Outdoors,North
70,M,11,378,Sports & Outdoors,West
60,M,4,46,Electronics,South
54,M,7,319,Home & Kitchen,West
65,F,3,158,Home & Kitchen,East
24,F,3,414,Electronics,West
22,M,4,101,Fashion,North
28,M,2,79,Home & Kitchen,East
32,M,10,93,Home & Kitchen,East
20,M,4,453,Electronics,South
22,M,10,429,Fashion,West
40,F,3,214,Sports & Outdoors,South
70,F,8,497,Sports & Outdoors,West
54,F,11,276,Home & Kitchen,North
26,M,2,97,Sports & Outdoors,South
32,F,11,261,Electronics,North
20,M,9,220,Home & Kitchen,North
46,F,3,352,Home & Kitchen,East
23,M,4,40,Fashion,South
34,M,10,366,Sports & Outdoors,West
43,F,10,430,Fashion,South
38,F,3,325,Home & Kitchen,North
25,F,3,70,Sports & Outdoors,East
38,F,8,76,Fashion,South
74,F,8,235,Sports & Outdoors,East
28,M,6,422,Home & Kitchen,East
55,F,4,460,Home & Kitchen,North
25,F,1,344,Home & Kitchen,South
59,M,4,336,Electronics,South
41,F,8,76,Fashion,South
52,M,6,137,Fashion,East
72,F,2,120,Home & Kitchen,West
31,F,3,281,Fashion,South
72,M,7,310,Home & Kitchen,North
31,F,11,43,Fashion,East
27,F,11,221,Sports & Outdoors,West
29,F,4,309,Fashion,South
55,F,4,382,Home & Kitchen,West
61,M,5,134,Fashion,East
72,M,8,112,Sports & Outdoors,West
63,F,7,490,Sports & Outdoors,East
51,F,9,215,Sports & Outdoors,West
58,M,5,129,Home & Kitchen,West
27,M,1,179,Electronics,East
34,F,4,44,Home & Kitchen,West
34,M,6,391,Sports & Outdoors,North
20,M,6,340,Fashion,South
48,M,9,255,Sports & Outdoors,West
68,M,10,349,Electronics,West
18,F,5,423,Electronics,West
29,M,5,318,Sports & Outdoors,South
56,F,6,67,Home & Kitchen,East
21,F,11,421,Electronics,South
59,M,6,408,Sports & Outdoors,West
30,F,3,431,Home & Kitchen,East
51,F,6,315,Fashion,West
59,M,8,150,Home & Kitchen,East
38,M,6,120,Electronics,West
39,M,11,172,Home & Kitchen,West
74,F,5,120,Home & Kitchen,East
21,F,3,161,Fashion,North
35,F,1,385,Sports & Outdoors,South
22,F,5,74,Home & Kitchen,East
36,M,6,115,Fashion,South
19,F,6,225,Electronics,North
29,M,6,100,Sports & Outdoors,North
34,M,3,411,Electronics,East
27,M,4,451,Sports & Outdoors,North
51,M,3,35,Home & Kitchen,North
23,F,2,166,Home & Kitchen,West
25,M,8,81,Sports & Outdoors,West
68,F,7,53,Electronics,North
28,M,11,99,Electronics,West
74,M,8,142,Electronics,North
29,M,6,170,Home & Kitchen,West
26,F,11,241,Sports & Outdoors,North
19,M,7,389,Sports & Outdoors,North
25,M,1,270,Electronics,South
28,M,10,392,Home & Kitchen,North
70,M,5,378,Sports & Outdoors,South
53,F,4,120,Sports & Outdoors,East
27,F,10,173,Electronics,North
38,M,3,86,Electronics,North
37,M,2,218,Sports & Outdoors,South
65,F,9,22,Home & Kitchen,North
25,F,8,418,Fashion,West
53,F,10,67,Sports & Outdoors,South
46,M,2,395,Sports & Outdoors,South
59,F,6,353,Home & Kitchen,West
29,M,3,45,Sports & Outdoors,North
31,F,3,34,Fashion,East
65,F,5,43,Home & Kitchen,East
71,M,7,149,Fashion,East
67,F,7,284,Fashion,South
38,M,11,379,Sports & Outdoors,South
39,F,10,371,Fashion,West
38,M,1,231,Sports & Outdoors,North
61,F,11,46,Sports & Outdoors,West
67,F,7,372,Home & Kitchen,South
47,M,7,138,Home & Kitchen,East
56,M,6,325,Home & Kitchen,North
37,M,6,332,Sports & Outdoors,East
41,M,2,442,Fashion,North
40,F,3,227,Fashion,East
24,F,3,344,Home & Kitchen,North
26,F,3,439,Home & Kitchen,East
18,F,2,257,Sports & Outdoors,West
43,F,9,120,Electronics,South
55,F,6,313,Electronics,West
55,M,2,229,Sports & Outdoors,East
71,F,3,205,Electronics,North
61,F,10,156,Electronics,West
39,M,6,353,Electronics,East
61,F,4,49,Home & Kitchen,South
27,F,7,143,Fashion,North
72,F,6,473,Fashion,West
23,M,6,361,Home & Kitchen,South
34,M,3,487,Home & Kitchen,East
68,F,11,200,Home & Kitchen,North
67,M,8,172,Electronics,East
55,F,9,465,Sports & Outdoors,North
41,F,6,70,Sports & Outdoors,South
68,F,2,14,Electronics,South
27,M,1,46,Electronics,South
73,F,3,469,Home & Kitchen,West
25,F,3,226,Home & Kitchen,West
38,F,8,234,Fashion,West
73,F,5,496,Home & Kitchen,East
23,F,1,225,Electronics,West
38,M,11,148,Fashion,North
74,F,4,115,Home & Kitchen,South
56,M,7,108,Fashion,East
41,F,5,177,Fashion,East
50,M,10,458,Home & Kitchen,West
35,F,6,273,Sports & Outdoors,North
73,F,10,96,Electronics,South
45,M,4,93,Electronics,East
74,M,2,233,Fashion,South
69,F,9,20,Sports & Outdoors,North
49,M,2,336,Sports & Outdoors,South
29,M,2,195,Home & Kitchen,West
65,F,2,359,Home & Kitchen,South
59,F,1,388,Electronics,East
44,F,3,441,Home & Kitchen,West
27,F,6,240,Home & Kitchen,West
63,F,7,150,Fashion,West
74,M,1,115,Sports & Outdoors,West
69,F,5,262,Sports & Outdoors,East
59,M,5,453,Home & Kitchen,North
49,F,1,58,Home & Kitchen,North
59,F,4,460,Home & Kitchen,West
43,M,10,272,Electronics,North
42,F,1,214,Electronics,East
28,M,1,366,Fashion,North
40,M,7,418,Electronics,North
51,M,7,416,Sports & Outdoors,East
74,F,3,60,Electronics,North
69,F,7,184,Sports & Outdoors,West
57,F,3,234,Electronics,West
40,F,2,270,Electronics,East
46,F,10,489,Fashion,West
48,F,4,231,Home & Kitchen,West
24,M,10,232,Home & Kitchen,West
57,F,3,278,Home & Kitchen,West
50,F,7,307,Fashion,West
38,F,1,390,Sports & Outdoors,North
19,F,6,398,Electronics,East
35,M,2,416,Fashion,South
64,M,8,327,Sports & Outdoors,East
50,M,5,394,Fashion,East
54,M,3,83,Fashion,East
51,M,10,123,Sports & Outdoors,North
37,F,7,228,Home & Kitchen,East
52,M,11,63,Electronics,East
68,M,2,209,Home & Kitchen,North
67,F,5,381,Fashion,West
71,F,11,140,Sports & Outdoors,South
35,M,8,348,Fashion,West
63,F,11,201,Home & Kitchen,East
41,F,1,188,Home & Kitchen,West
25,M,1,395,Home & Kitchen,North
47,F,3,314,Electronics,South
61,M,3,296,Home & Kitchen,West
70,M,7,249,Electronics,East
27,F,6,254,Electronics,South
40,M,7,339,Home & Kitchen,East
69,M,4,126,Sports & Outdoors,West
66,F,11,217,Fashion,West
28,F,2,494,Fashion,East
19,F,2,221,Electronics,South
43,F,10,268,Electronics,South
53,M,1,389,Electronics,South
50,F,9,172,Fashion,West
64,F,7,235,Electronics,West
30,M,10,350,Sports & Outdoors,East
57,M,3,429,Sports & Outdoors,East
42,M,2,73,Electronics,North
21,M,3,425,Fashion,North
59,F,7,255,Home & Kitchen,North
36,F,5,27,Fashion,East
35,M,3,43,Home & Kitchen,South
54,M,9,321,Home & Kitchen,North
47,M,2,495,Electronics,East
36,M,7,332,Sports & Outdoors,West
40,F,10,190,Electronics,South
71,M,6,460,Home & Kitchen,North
33,F,6,356,Electronics,West
18,M,7,203,Home & Kitchen,South
29,F,6,201,Electronics,South
41,F,2,76,Sports & Outdoors,West
51,F,11,218,Sports & Outdoors,North
70,F,5,375,Fashion,North
74,M,3,176,Home & Kitchen,West
25,F,9,255,Home & Kitchen,West
35,M,8,254,Electronics,West
74,F,10,175,Fashion,East
65,F,11,305,Sports & Outdoors,South
22,M,2,412,Electronics,North
43,M,1,220,Fashion,North
47,F,4,142,Sports & Outdoors,West
71,F,4,206,Electronics,South
30,M,10,407,Sports & Outdoors,West
36,F,11,356,Home & Kitchen,South
46,M,2,58,Fashion,West
20,M,7,73,Sports & Outdoors,West
43,M,3,121,Fashion,South
57,F,7,365,Electronics,North
29,F,7,194,Fashion,North
19,M,1,113,Electronics,East
28,M,6,428,Fashion,South
61,M,4,222,Electronics,North
45,M,11,14,Electronics,North
35,F,8,128,Electronics,South
30,M,8,353,Sports & Outdoors,North
54,F,3,258,Home & Kitchen,South
39,M,4,176,Fashion,North
29,F,1,392,Home & Kitchen,West
19,F,10,251,Home & Kitchen,South
54,F,2,289,Home & Kitchen,South
24,F,7,433,Home & Kitchen,North
43,F,11,372,Fashion,South
43,M,7,247,Fashion,East
41,M,9,315,Home & Kitchen,East
29,F,10,214,Fashion,South
33,M,9,495,Fashion,East
40,M,9,323,Electronics,North
57,M,6,10,Fashion,North
26,M,8,180,Sports & Outdoors,South
49,M,9,176,Home & Kitchen,North
32,M,7,403,Fashion,North
54,M,4,267,Home & Kitchen,East
30,F,4,72,Fashion,North
22,M,6,281,Home & Kitchen,North
28,M,11,46,Sports & Outdoors,East
27,M,4,25,Fashion,West
69,F,11,263,Fashion,South
30,F,7,352,Sports & Outdoors,South
58,M,8,355,Fashion,West
70,F,8,345,Home & Kitchen,East
63,F,8,36,Sports & Outdoors,East
67,M,2,456,Electronics,North
32,F,10,120,Home & Kitchen,North
59,M,2,242,Fashion,South
73,F,2,487,Home & Kitchen,South
24,M,2,73,Sports & Outdoors,East
57,F,4,106,Fashion,North
45,M,5,425,Fashion,East
49,M,4,402,Sports & Outdoors,West
52,F,5,276,Electronics,South
32,M,4,494,Fashion,South
65,M,7,335,Fashion,East
53,F,10,423,Fashion,North
38,M,1,241,Electronics,North
23,M,1,408,Home & Kitchen,West
18,F,2,452,Electronics,West
21,M,1,57,Home & Kitchen,West
28,F,10,359,Fashion,East
61,M,10,219,Home & Kitchen,South
43,F,11,85,Home & Kitchen,East
54,F,3,256,Home & Kitchen,East
40,M,6,325,Home & Kitchen,North
46,F,10,77,Fashion,West
38,M,11,322,Sports & Outdoors,South
65,M,6,73,Electronics,West
62,F,1,191,Home & Kitchen,West
62,M,6,89,Fashion,West
66,M,5,352,Fashion,South
44,F,7,212,Fashion,North
56,M,6,191,Fashion,South
57,M,7,452,Home & Kitchen,South
30,F,2,481,Electronics,North
40,M,1,223,Fashion,South
33,M,7,432,Electronics,South
47,F,9,129,Electronics,East
21,M,2,408,Electronics,South
57,M,7,250,Sports & Outdoors,East
33,F,3,344,Fashion,East
48,M,6,211,Fashion,East
70,M,3,421,Fashion,West
59,F,10,301,Electronics,North
42,F,11,63,Fashion,West
61,M,11,154,Fashion,North
29,M,11,365,Electronics,South
43,F,5,95,Fashion,East
54,M,2,480,Home & Kitchen,West
65,M,8,486,Sports & Outdoors,South
50,M,8,31,Home & Kitchen,West
45,F,7,340,Home & Kitchen,South
26,M,6,301,Home & Kitchen,West
29,M,1,245,Electronics,South
22,F,8,38,Fashion,South
71,F,1,192,Home & Kitchen,West
69,F,8,435,Home & Kitchen,South
71,M,11,169,Fashion,East
45,M,2,407,Electronics,East
73,F,8,27,Home & Kitchen,East
52,M,10,47,Fashion,East
22,M,4,110,Fashion,North
51,M,7,299,Sports & Outdoors,West
63,M,5,386,Home & Kitchen,East
51,F,8,182,Home & Kitchen,East
30,F,6,352,Sports & Outdoors,East
56,M,5,425,Fashion,North
59,F,1,375,Fashion,West
62,M,3,76,Home & Kitchen,South
65,M,10,200,Home & Kitchen,North
31,F,9,448,Sports & Outdoors,East
28,F,9,52,Home & Kitchen,East
59,M,5,132,Home & Kitchen,North
55,M,3,287,Electronics,West
21,M,6,352,Sports & Outdoors,West
70,M,5,205,Fashion,South
50,F,1,342,Home & Kitchen,North
24,F,2,134,Fashion,West
73,M,5,105,Home & Kitchen,North
58,M,9,387,Electronics,West
25,F,4,166,Sports & Outdoors,West
54,M,9,49,Sports & Outdoors,East
68,F,3,369,Fashion,West
27,M,1,182,Electronics,West
60,F,6,384,Fashion,North
74,M,10,403,Electronics,West
32,M,7,470,Home & Kitchen,West
55,M,4,182,Home & Kitchen,North
32,F,10,129,Electronics,West
22,F,5,282,Home & Kitchen,North
46,M,4,367,Sports & Outdoors,North
36,M,3,395,Electronics,North
71,M,1,410,Electronics,North
68,M,6,373,Fashion,East
27,F,10,355,Electronics,East
29,F,5,384,Fashion,East
71,F,11,431,Electronics,East
21,M,1,430,Sports & Outdoors,North
48,M,5,328,Sports & Outdoors,North
35,F,6,270,Sports & Outdoors,North
33,M,10,290,Fashion,North
57,F,5,338,Fashion,East
53,F,1,133,Home & Kitchen,West
42,F,5,485,Fashion,East
40,F,10,287,Fashion,North
29,M,1,102,Sports & Outdoors,North
51,F,11,456,Electronics,West
53,M,3,44,Fashion,North
54,F,2,320,Home & Kitchen,West
20,F,1,137,Electronics,North
26,F,4,29,Fashion,West
70,F,2,270,Electronics,South
35,M,5,176,Electronics,South
60,M,10,328,Electronics,South
52,M,1,245,Electronics,South
74,M,10,41,Electronics,North
72,F,1,240,Fashion,North
51,M,11,200,Electronics,North
58,M,10,339,Electronics,South
31,F,4,433,Home & Kitchen,West
21,M,7,154,Home & Kitchen,West
46,M,2,110,Electronics,South
58,M,2,88,Fashion,North
62,M,1,466,Home & Kitchen,South
67,F,5,169,Home & Kitchen,East
32,F,6,264,Electronics,West
45,M,6,288,Fashion,South
59,F,2,468,Sports & Outdoors,South
33,M,7,197,Fashion,South
29,M,6,470,Home & Kitchen,South
69,M,8,219,Home & Kitchen,North
22,F,6,250,Home & Kitchen,West
51,F,9,65,Home & Kitchen,East
59,F,10,146,Home & Kitchen,North
18,F,2,115,Electronics,South
56,F,7,78,Electronics,South
49,F,5,199,Electronics,South
43,M,1,201,Home & Kitchen,South
34,F,3,287,Electronics,West
65,M,4,41,Home & Kitchen,South
44,M,2,184,Fashion,East
41,F,7,267,Sports & Outdoors,North
52,M,1,132,Fashion,West
63,M,3,94,Sports & Outdoors,South
59,M,9,485,Electronics,East
71,F,11,445,Sports & Outdoors,North
56,F,2,225,Fashion,North
43,M,5,225,Fashion,West
66,F,4,23,Sports & Outdoors,North
55,M,3,46,Fashion,South
40,F,5,36,Electronics,South
39,M,6,161,Fashion,East
21,M,1,73,Sports & Outdoors,East
66,F,2,79,Electronics,North
26,F,1,163,Sports & Outdoors,West
21,F,3,447,Home & Kitchen,South
24,F,8,262,Home & Kitchen,North
40,F,8,280,Electronics,West
19,M,4,38,Electronics,North
66,M,6,493,Fashion,West
41,M,9,83,Sports & Outdoors,East
57,F,7,293,Home & Kitchen,South
72,F,2,68,Fashion,East
48,M,11,252,Home & Kitchen,South
64,M,2,338,Fashion,West
48,M,3,158,Fashion,West
64,M,8,19,Home & Kitchen,North
57,F,10,141,Fashion,West
65,M,9,71,Home & Kitchen,West
68,F,3,397,Electronics,North
60,M,9,392,Sports & Outdoors,North
51,F,10,271,Fashion,South
72,F,8,227,Home & Kitchen,West
41,F,5,241,Home & Kitchen,North
66,F,11,345,Sports & Outdoors,South
43,M,10,81,Sports & Outdoors,South
33,M,3,485,Sports & Outdoors,East
74,M,11,25,Fashion,North
64,F,7,47,Home & Kitchen,East
30,M,9,186,Fashion,South
32,M,6,454,Fashion,West
44,M,3,330,Electronics,North
21,F,5,391,Sports & Outdoors,North
33,F,7,92,Electronics,South
47,F,8,443,Electronics,North
61,M,4,26,Fashion,South
47,M,2,378,Fashion,North
53,M,10,165,Home & Kitchen,North
20,F,2,181,Electronics,West
39,M,3,405,Sports & Outdoors,South
66,F,8,79,Electronics,East
39,F,1,80,Home & Kitchen,West
67,F,7,264,Electronics,South
74,F,6,465,Electronics,North
67,M,2,140,Electronics,South
72,M,9,58,Home & Kitchen,South
66,F,5,30,Electronics,West
29,M,2,401,Fashion,South
72,F,3,329,Electronics,North
38,M,7,229,Fashion,East
73,M,7,196,Electronics,East
21,F,10,423,Fashion,North
48,F,1,41,Electronics,East
61,F,10,212,Sports & Outdoors,West
48,F,11,285,Fashion,South
40,M,11,251,Sports & Outdoors,South
71,F,4,25,Fashion,East
70,M,6,418,Electronics,East
37,F,8,325,Home & Kitchen,East
32,M,3,182,Electronics,West
40,F,3,146,Home & Kitchen,South
45,M,8,188,Sports & Outdoors,South
33,M,8,368,Home & Kitchen,North
54,M,8,70,Home & Kitchen,North
38,F,1,433,Home & Kitchen,West
32,F,8,113,Home & Kitchen,South
34,F,8,326,Sports & Outdoors,South
67,F,2,204,Home & Kitchen,North
54,M,9,265,Electronics,North
30,M,7,473,Fashion,South
36,M,8,85,Fashion,West
47,F,2,280,Electronics,East
62,M,4,190,Sports & Outdoors,West
35,M,7,141,Electronics,South
31,F,6,160,Electronics,East
53,F,7,164,Home & Kitchen,West
53,M,1,368,Home & Kitchen,West
37,F,8,244,Sports & Outdoors,South
69,F,7,257,Sports & Outdoors,North
36,F,4,174,Fashion,West
62,F,1,214,Sports & Outdoors,West
61,M,8,436,Electronics,North
24,M,10,174,Fashion,West
74,M,7,497,Fashion,West
61,M,8,222,Home & Kitchen,North
70,M,10,422,Home & Kitchen,South
21,F,1,263,Fashion,South
51,M,5,166,Home & Kitchen,South
19,M,9,186,Home & Kitchen,East
22,F,5,84,Home & Kitchen,South
72,F,10,444,Fashion,East
27,F,3,187,Fashion,East
49,M,9,293,Fashion,East
59,F,9,339,Electronics,North
58,F,4,142,Fashion,East
30,F,4,134,Home & Kitchen,East
56,M,11,321,Fashion,North
22,F,8,329,Electronics,West
27,F,7,136,Home & Kitchen,West
27,M,11,386,Sports & Outdoors,East
55,F,5,354,Fashion,South
44,M,6,234,Fashion,West
68,M,3,26,Sports & Outdoors,South
38,F,6,490,Home & Kitchen,North
25,M,8,482,Fashion,West
18,F,10,362,Electronics,North
45,F,11,320,Home & Kitchen,East
66,F,9,255,Fashion,West
56,F,3,146,Home & Kitchen,East
31,M,8,484,Fashion,East
38,F,3,226,Sports & Outdoors,North
47,F,2,205,Fashion,West
38,F,5,210,Home & Kitchen,West
66,M,4,375,Fashion,West
26,M,5,216,Fashion,East
34,F,6,25,Home & Kitchen,West
22,M,3,409,Fashion,South
